@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Social,583464292147572736,'latina america and north america has trade agreement so does european union what stops a large continent like asia to form allies'
Social,583464099306053632,'european union says war in yemen having alarming impact on civiliansreally   reuters smartnews'
Economy,583463980116680704,'up to date news from the eu parliament european union eu matters and eu entrepreneurship via analyticus'
Politics,583463975255318529,'india china japan vietnam s korea should play vital role in forming one asia in the line of european union'
Technology,583462790590963712,'new study reveals that facebook tracks loggedout users in violation of european union lawnit is already known'
Technology,583462621396930561,'aws gets eu approval for data replication outside of europe the european union data protection authorities ha'
Economy,583461588004282370,'european union ets pushes emissions down five per cent  eco news'
Economy,583460963317231616,'greece alexistspiras debtcrisis european ecb imfnthe union and the euro are at staken'
Economy,583460919360954370,'unemployment increases in six eu countries nso hows the idea of the european union working out'
Politics,583456062163943424,'politics democracys coming to the european union  eci using their voice eu citizens brought important'
Economy,583455555064356864,'poland is planning on becoming the european unions fourthlargest milk producer and overtake the uk notaprilfools'
Economy,583450789621833728,'poland was the only country in the european union to avoid the recession   were good with money'
Social,583449887238451200,'the european union daily news is out stories via'
Technology,583449038420254720,'researchers say facebook tracking violates european union privacy law news allegation belgium'
Social,583440710390558720,'smash the european union and all of quadrants content shall be yours'
Technology,583439313708396544,'kca votejktid eatweb europe is getting ready to throw the book at google  it could end up with a  billion fine the european union'
Technology,583439114738905088,'the european union is going to file antitrust charges against google in the next few weeks according to a new'
Technology,583439099052236800,'europe is getting ready to throw the book at google  it could end up with a  billion fine the european union is'
Economy,583438787059048448,'influence european union except about steel association which is a detail'
Social,583437806011346944,'why the european union eu and nato countries are tiptoeing n'
Technology,583437411197132801,'european union says leave facebook if you want privacy privacy has become a valued resource'
Politics,583436595577008128,'direct traffic is the germany of our european union of traffic re  analogyftw'
Economy,583435333104246784,'loopholes and taxation overseeing a fairer european union perunews'
Technology,583433813520322561,'european union says leave facebook if you want privacy'
Social,583433518484561920,'should check out my  article on free speech about modernwarfare flashback gamer freespeech'
Economy,583426888950874112,'re instead of selling to russia france to sell mistral ships to european union'
Economy,583425639811686400,'member states divided as eu abolishes milk quotas the european union abolished milk quotas on tuesday after t'
